feature,fire_pct,corpus_peak,maemm_best,source,arm,idx,activation,peak_token,text
36075,0.03086,232.0,0.0,MAEMM,after_raretrain,0,0.0,,"to the world’s most vulnerable people. In this spirit, on 13 December, we are urging members of Parliament from across the political spectrum to sign our Declaration of Commitment to ensure human rights are a core feature of the UK’s future response to migration. - The Centre for Human"
36075,0.03086,232.0,0.0,MAEMM,after_raretrain,1,,,"is to provide a high quality learning experience to our students by being fully prepared to deliver instruction with a high fidelity to our course objectives and outcomes, and with attention to student learning needs. The Office of Information Technology (OIT) assists faculty in the instructional use of information technology. The Office of the Executive Director of"
36075,0.03086,232.0,0.0,MAEMM,after_raretrain,2,,,"This is an Open Access article distributed under the terms of the Creative Commons Attribution License 4.0, which permits unrestricted use, distribution, and reproduction in"
36075,0.03086,232.0,0.0,MAEMM,after_raretrain,3,,,"990. For further information contact the author at: Box 226, Newlyn ME23 6AE. The views expressed in this publication belong to the author and not"
63987,0.45703,231.0,,CORPUS,-,1,231.0,ris,"March 2. Geisel is better known as Dr. [...] Filed Under: News Tagged With: america, book, books, morris,"
63987,0.45703,231.0,,CORPUS,-,2,225.0,ris,and feedback: editorial@rttnews.comEntertainment News More Alternative News Morrissey Releases World Peace Is None Of Your Business Track List Black
63987,0.45703,231.0,,CORPUS,-,3,224.0, Morris,"part in a round table discussion [archive: audio, video]; yesterday Ms. Ebadi also appeared at SFU's Morris Wosk Center for Dialogue"
63987,0.45703,231.0,,CORPUS,-,4,223.0,ris,Live Coming to a Cinema Near You Morrissey 25: Live is an unmissable cinema event for fans worldwide BEST BLUES DVD
63987,0.45703,231.0,,CORPUS,-,5,222.0, Morris,"My Two Cents	| Tagged Morris Chestnut, Wesley Snipes	| Leave a comment Where’s Wesley Snipes? Posted on March"
63987,0.45703,231.0,,CORPUS,-,6,219.0,ris,5: Live Coming to a Cinema Near You Morrissey 25: Live is an unmissable cinema event for fans worldwide BEST BL
4347,0.00254,227.0,0.0,CORPUS,-,1,227.0,PR,"YORK, NY, Sept. 15 /PRNewswire-FirstCall/ - - GENova Biotherapeutics Inc. (""GENova"") today"
4347,0.00254,227.0,0.0,CORPUS,-,2,225.0,PR,"ic 2020 Visionary"" status. HUNTINGTON, N.Y., April 15, 2014 /PR"
4347,0.00254,227.0,0.0,CORPUS,-,3,224.0,PR,", Mass., Jan. 14, 2013 /PRNewswire via COMTEX/ -- Agero, a leading provider of"
4347,0.00254,227.0,0.0,CORPUS,-,4,223.0,PR,"S, Calif., March 5, 2012 /PRNewswire/ — S&W Seed Company (NASDAQ: SANW) today announced"
4347,0.00254,227.0,0.0,CORPUS,-,5,223.0,PR,", and skills required to identify and mitigate supply chain risk PITTSBURGH, April 15, 2014 /PRNew"
4347,0.00254,227.0,0.0,CORPUS,-,6,221.0,PR,"Calif., March 5, 2012 /PRNewswire/ — S&W Seed Company (NASDAQ: SANW) today announced that it"
4347,0.00254,227.0,0.0,MAEMM,sft,0,0.0,,"the most recent one, “The Great Escape: How a Few of Them Escaped” that has recently made into a movie. “During the Holocaust, a small number of Jews and other prisoners in the Nazi concentration camps escaped. Their stories of"
4347,0.00254,227.0,0.0,MAEMM,sft,1,,,", and he had a very large and powerful brain for his day, as he has an IQ of 170. Here, as they say, is the real deal: The full story"
4347,0.00254,227.0,0.0,MAEMM,sft,2,,,"of the “Carnival of the Animals,” and this one will have you humming, swaying and dancing to the music as you go. I’m not one to say “I"
4347,0.00254,227.0,0.0,MAEMM,sft,3,,,". It can be shown that the probability for measuring a particular angle in polar coordinates is proportional to the length of the arc around the particular angle , (Fig. 9.15). Hence"
4347,0.00254,227.0,0.0,MAEMM,rl,0,0.0,,'s the Constitution of the United States? DEAR FRIENDS: I'm reachin' for the truth in our Constitution. Please read this hymn to freedom! **In pursuit of justice** For a free South! Q&A: The Constitution QUESTION: In search of our Constitution’s meaning? **Proverbs
4347,0.00254,227.0,0.0,MAEMM,rl,1,,,"Law?? For our Constitution Day sermon, Pastor Victor shares this powerful lesson from Isaiah: Proverbs 22:1: ""Judge the poor and the fatherless; defend the rights of the oppressed and the destitute."" Here’s the sermon in full: +++++++ PROUD? Here’s the REAL"
4347,0.00254,227.0,0.0,MAEMM,rl,2,,,"to the Constitution? The Honorable Elijah Muhammad’s speech at trial. In search of our rights! Help us fight for our people! Here’s one of our songs. OUR FIGHT FOR FREEDOM! Folks, listen! **Read the following aloud:** ***For those of you who don’t know"
4347,0.00254,227.0,0.0,MAEMM,rl,3,,,"laws? The Honorable Court asked: Can someone be tried twice for the same offense? Brother Ike's answer: Let's read the Constitution! ???????.DE LAW§124: ""DE LAW§124"" Here's the Translation... For the record: ""Federal Law"" ****** ***************************************"
4347,0.00254,227.0,0.0,MAEMM,after_raretrain,0,0.0,,"in 1975 when the U.S. Supreme court ruled in Roe v. Wade (410 U.S. 113 [1973]) that the Constitution protected a woman's right to an abortion, except to save the life of the mother. The Pre"
4347,0.00254,227.0,0.0,MAEMM,after_raretrain,1,,,"324–331. 10.1016/j.conb.2009.11.008 Gallup III GL: The animal that once was. Cambridge: MIT Press, Cambridge, MA; 2008. Gawain J,"
4347,0.00254,227.0,0.0,MAEMM,after_raretrain,2,,,", D.P., R.E. Varner, D. Rhoades, B. Domen, E. Domen, R. Luginbuhl , E. Domen. 1994. Management of a pr"
4347,0.00254,227.0,0.0,MAEMM,after_raretrain,3,,,"470–486. - 78. Tame JJ, Pre"
24819,0.02666,227.0,0.0,CORPUS,-,1,227.0, far,", even if just to do as a fun, training run. Okay, I'd be high-maintenance, I get it. But as far as actual"
24819,0.02666,227.0,0.0,CORPUS,-,2,226.0, far,"was an extremely borderline call to make in that situation? He showed emotion, something else he's been accused of in the past. As far as Bie"
24819,0.02666,227.0,0.0,CORPUS,-,3,225.0, far,"Law & Economics guy and that does factor into how I feel. As far as recruiting faculty goes, I am on the Faculty Appointments Committee and meet twice"
24819,0.02666,227.0,0.0,CORPUS,-,4,222.0, far,"looking for comics, so I know times have changed, too. But as far as kids liking comics, they still love them! I take my kids to"
24819,0.02666,227.0,0.0,CORPUS,-,5,222.0, far,"as a fun, training run. Okay, I'd be high-maintenance, I get it. But as far as actual running, I'm running as"
24819,0.02666,227.0,0.0,CORPUS,-,6,221.0, far,"stockholder. I’m only a phone call away if they need to talk to me. As far as Bonnie is concerned, she can come with us and"
24819,0.02666,227.0,0.0,MAEMM,sft,0,0.0,,and the corresponding number of the first page of the file with the first 128 characters of the first page of
24819,0.02666,227.0,0.0,MAEMM,sft,1,,,"to use the navigation bar and table of content. The following is a list of notes from the book You do not have to read this list. It will be more helpful if, in addition to reading the book, you"
24819,0.02666,227.0,0.0,MAEMM,sft,2,,,"or to the right, and it would be best to start at a different point. Click the button below to start this assessment on the web."
24819,0.02666,227.0,0.0,MAEMM,sft,3,,,the bottom of the page. The page will not load if you use file://... URLs. 10. Use the back and forward buttons and cache: If you have the same URL entered
24819,0.02666,227.0,0.0,MAEMM,rl,0,0.0,,"circuits and systems design, but need more details to get started. 随便看看下面的教程内容，了解更多关于我们的测试题库的细节~ 可以查到下面介绍的控制论概念的说明吗？ 控制论学生要完成的示例习题，需要注册才能查看。 控制论的习题解答"
24819,0.02666,227.0,0.0,MAEMM,rl,1,,,known circuits and device configurations? This study's engineers need to run simulation to get more details about system performance. 随便看看下面的一页 控制面板用户资料页面上的说明还没写完，需要完成以下的说明，才能继续。 控制面板的说明需要完成才能继续。 核对一下下面列出的控制
24819,0.02666,227.0,0.0,MAEMM,rl,2,,,components inside the device we designed for neutron imaging. 需要了解更多关于我们的研究？ 继续往下滚动页面，或者跳转到 给出的页面。 用户控制的页面片段就在这里： 需要的话，就能从数据库里看查看完成的控制样本。 控制样本的完成情况在下面列出。
24819,0.02666,227.0,0.0,MAEMM,rl,3,,,circuits and power electronics systems. 要了解更多关于我们的研究，请查看我们的出版物列表。 学生需要完成的 教育课程 学术路径 统计才能通过我们的研究小组。 关于控制工程的其他问题？ 给我们发邮件！ 控制工程控制小组 需要帮助？ 给我们
24819,0.02666,227.0,0.0,MAEMM,after_raretrain,0,0.0,,the most commonly used and recognized types of chemical reactions are combustion reactions. Combustion reactions often take place when certain materials or fuels are burned in the presence of oxygen. Some of the things you need to understand about chemical reactions are that they involve atoms and the bonds that hold these atoms together. When a chemical reaction is
24819,0.02666,227.0,0.0,MAEMM,after_raretrain,1,,,"the best way to get rid of cockroaches is to find out if you have them. The cockroach, the world's most common pest, is really very beautiful. They are about 3/8 inches long and are usually light tan to black. Should"
24819,0.02666,227.0,0.0,MAEMM,after_raretrain,2,,,10/8 to 53/42 Here is a really quick trick to
24819,0.02666,227.0,0.0,MAEMM,after_raretrain,3,,,"to see what is happening, and to give you a chance to see the data being sent to the controller. - You should then be able to go into your controller application and see the message on the screen. You should also be able to click on the message to see the data being sent out. If everything"
